Light50,stop_Desktop computer51,Dish washer6,start_Light50,start_Coffee maker36,Oven42,start_Radio37,Microwave13,stop_Charger47,start_Desktop computer51,stop_Fridge freezer12,Light8,stop_Computer monitor14,Broadband router18,Hair dryer39,start_Charger47,start_Audio system15,stop_Boiler2,stop_HTPC9,start_Broadband router18,Toaster11,stop_Light31,stop_Light33,start_Breadmaker16,start_Light48,start_Light49,stop_Mobile phone charger38,start_Clothes iron41,Hair straighteners40,start_Light44,start_Light45,Radio37,start_Kettle10,start_Computer monitor14,stop_Ethernet switch21,Fridge freezer12,stop_Hair dryer39,stop_Television7,Boiler2,start_Fridge freezer12,start_Microwave13,stop_Light29,Breadmaker16,stop_Oven42,stop_Audio system15,Vacuum cleaner22,start_Hair straighteners40,stop_Light19,stop_Washer dryer5,stop_Light26,stop_Light25,stop_Light24,Mobile phone charger34,Mobile phone charger38,Ethernet switch21,stop_Toaster11,start_Light35,start_Soldering iron20,start_Light31,start_Light33,Clothes iron41,Desktop computer51,Kettle10,start_Baby monitor46,start_Oven42,noise,Fan52,stop_Light23,stop_Kettle10,start_Light29,start_Light26,Charger47,start_Light24,start_Light25,start_Light23,stop_Radio37,stop_Active subwoofer28,start_Dish washer6,start_Wireless phone charger32,stop_Tablet computer charger27,Printer53,start_Fan52,Coffee maker36,Audio amplifier17,Light19,stop_Breadmaker16,start_HTPC9,start_Television7,start_Solar thermal pumping station3,start_Light19,start_Toaster11,start_Boiler2,Tablet computer charger27,stop_Light50,start_Computer43,Soldering iron20,start_Audio amplifier17,start_Vacuum cleaner22,stop_Laptop computer4,start_Washer dryer5,Baby monitor46,stop_Wireless phone charger32,stop_Vacuum cleaner22,stop_Solar thermal pumping station3,Television7,start_Light8,start_Active subwoofer28,stop_Light35,start_Laptop computer4,zerostate,stop_Coffee maker36,Audio system15,start_Ethernet switch21,start_Printer53,stop_Computer43,stop_Baby monitor46,stop_Microwave13,Active subwoofer28,stop_Light8,stop_Fan52,Washer dryer5,start_Hair dryer39,Light25,Light24,start_Mobile phone charger34,Light26,Light23,stop_Mobile phone charger34,stop_Dish washer6,Light29,start_Mobile phone charger38,Light45,Light44,HTPC9,stop_Broadband router18,stop_Hair straighteners40,Light49,Light48,stop_Printer53,Computer monitor14,Laptop computer4,stop_Soldering iron20,start_Tablet computer charger27,stop_Clothes iron41,stop_Audio amplifier17,Solar thermal pumping station3,Wireless phone charger32,Light33,Light31,stop_Light49,stop_Light48,Computer43,Light35,stop_Light45,stop_Light44
0.118922710419,-0.310319900513,0.374769449234,0.566959619522,-0.361727178097,0.0404631085694,-0.75222414732,0.69040030241,-0.695119738579,-1.03319573402,-0.100622698665,0.433359593153,-0.699702620506,-0.214462608099,-0.344783723354,-0.304964959621,-0.520369648933,-0.585904717445,0.607227623463,-0.575916945934,-0.0289411786944,0.800233066082,-0.541260063648,-0.137237966061,0.743800640106,-0.18515072763,-0.516594707966,0.843401014805,-0.028858371079,0.336293905973,0.211965218186,-0.217791497707,-0.259033232927,-0.626337647438,0.0745208486915,0.0938513800502,-0.568872630596,-0.426178693771,0.488961607218,-0.920096337795,-0.904571056366,0.228636011481,-0.379390895367,-0.0322038531303,-0.499110758305,-0.590203166008,0.196642130613,-0.881091833115,-0.937448263168,-0.855222344398,-0.179192438722,0.469166815281,-0.735953569412,0.986786067486,0.724414288998,-0.166078463197,0.100596234202,-0.345779269934,0.27779224515,-0.654433906078,-0.110498480499,-0.139530315995,0.253982335329,0.94705748558,-1.05167627335,-1.05661332607,-0.162978887558,-0.907474994659,-1.03629255295,-0.447266250849,0.445408374071,0.782562077045,0.234489038587,0.42921552062,-1.1578565836,-1.04605138302,-0.754679560661,0.10381423682,0.255346238613,0.432404577732,0.619733572006,-0.94466137886,-0.481398105621,-0.648238062859,-0.213396161795,0.572239875793,-0.000838018371724,-0.90190923214,-0.589926660061,-0.78017026186,-0.100506313145,0.66529583931,-0.168829321861,0.269014358521,0.482751011848,0.0309296157211,-0.184487864375,0.670081317425,-0.363364607096,0.411786198616,-0.0523753166199,0.572639584541,-0.0737423077226,-0.952019333839,-1.18516290188,-0.732805132866,0.511125147343,-0.113114871085,-1.15676367283,0.343552112579,-0.626860201359,-0.572125732899,-0.618213057518,-0.393708944321,0.101769700646,-0.496910333633,-0.940523087978,-0.936654448509,-1.16913366318,-0.860709905624,-0.458879590034,0.657776355743,-0.203406512737,0.748334825039,-0.372341156006,-0.110671259463,-0.357893317938,0.00608706474304,-0.950128674507,0.473784118891,0.200985252857,-0.766737818718,-0.316456526518,-0.790930390358,-1.11297750473,0.400615632534,0.583861708641,-0.781834661961,-0.999537706375,-0.9509293437,-1.04948318005,-0.229436799884,0.00221103918739,-0.379663974047,0.616492390633,-0.822859525681,0.261149644852,-0.692824363708,-0.790314495564,-0.780281066895,-0.74849742651,0.506275773048,0.461793929338,-0.417110413313,0.291077196598
-0.382930517197,-0.112005643547,-0.597623407841,-0.848935365677,0.895520985126,-0.448374092579,-0.888624370098,-0.457308650017,0.223802447319,-0.59022384882,-0.593058288097,0.124805562198,-0.563120722771,-0.442456811666,-0.135523691773,-0.592766702175,-0.146614402533,0.0375178828835,0.255742669106,-0.241205811501,0.785165071487,-0.982721567154,-0.118586368859,-0.182559460402,-0.427574306726,0.934930503368,0.437217354774,0.240750491619,0.117903240025,-0.318220198154,0.430031210184,0.509465277195,0.274902105331,0.191192626953,0.886930346489,0.611244320869,0.268163383007,0.783245563507,1.11286914349,-0.305887758732,-0.585366904736,0.0938948169351,-0.00912578217685,0.579761087894,-0.614594399929,-0.183547094464,-0.329215764999,0.339427620173,0.0826547965407,-0.231842204928,0.529811382294,0.417324841022,-0.583243608475,0.0691494271159,-0.447446972132,-0.868652105331,0.685755908489,-0.310677021742,0.0551810190082,-0.661062777042,0.0791222155094,-0.726009309292,-0.342334598303,-0.355459928513,0.0914200097322,-0.0484980382025,0.284509658813,-0.592545449734,0.193502664566,0.654673397541,-0.328003555536,-0.777426719666,-0.245715603232,0.644623160362,0.0186394136399,0.144905954599,0.295234590769,0.254167288542,0.891421735287,-0.440009921789,-0.353185892105,-0.637691259384,0.621133625507,0.0768770202994,-0.693993508816,0.284560114145,-0.127710267901,-0.231983751059,0.0577764101326,0.454864710569,0.442130535841,-0.101976543665,0.75144803524,-0.956793308258,-0.31767731905,0.771649181843,0.870507955551,0.56986618042,-0.804201543331,0.0260372124612,-0.887720346451,0.451028376818,-0.309431701899,-0.877430796623,0.675476551056,0.533169686794,0.120476961136,0.248245805502,-0.943958520889,0.869750499725,-0.584855914116,0.740550220013,-0.649420440197,-0.402618169785,0.918444395065,0.230808019638,-0.499532699585,0.344851583242,0.690824687481,0.162580966949,-0.194443464279,0.273740410805,-0.71663069725,-0.876052498817,0.973615646362,-0.721550762653,0.866338610649,0.441931962967,0.101162709296,-0.722298204899,0.307920604944,0.374598026276,-0.145337641239,0.865744233131,0.14544929564,-0.521749198437,-0.0742521956563,0.106619544327,0.717663049698,0.311472594738,-0.628247737885,-0.818106114864,0.633994817734,-0.230655416846,0.211590081453,0.183158844709,-0.174305737019,0.044487811625,1.14023911953,0.320790588856,0.969353973866,0.578391134739,0.211449369788,0.518427252769,0.678863346577
0.699338674545,0.129585310817,-0.365399420261,0.179332971573,0.0268558263779,-0.00576369976625,0.376040637493,-0.144691586494,0.0415474362671,0.969361662865,1.03660976887,0.347532778978,0.114308364689,1.25879704952,-0.764586806297,-0.882792294025,-0.796398878098,-0.357617557049,-0.269301712513,0.466537892818,0.700474202633,-0.339782774448,-0.102175451815,0.934099316597,-0.148010060191,-0.567591071129,-0.503060758114,-0.601584017277,1.12289297581,0.338698387146,0.818440854549,0.757286250591,0.877077043056,0.66003960371,-0.606831490993,0.127025648952,-0.748378694057,0.1146241799,0.381753504276,-0.110472403467,0.241222202778,-0.726618289948,0.760155081749,-0.653038442135,0.188617184758,-0.129223525524,-0.408369451761,-0.0689903646708,0.669515252113,0.283989071846,0.732802808285,-0.755823075771,0.287105321884,1.144089818,-0.16280375421,-0.0153695773333,-0.41681343317,0.568022251129,-0.686826586723,-0.436265170574,0.424936711788,0.389213353395,0.420972973108,0.406423091888,-0.149675711989,-0.743277788162,-0.159609556198,-0.551301658154,1.08757770061,0.0170994754881,-0.0523528493941,0.981035530567,0.555215477943,0.387290775776,0.863109767437,-0.767444908619,-0.150389581919,-0.254997730255,0.039971742779,0.825934231281,-0.443970680237,0.154903650284,-0.131135076284,1.21120285988,0.0829382315278,-0.202134341002,-0.198949575424,0.658541977406,0.421570211649,-0.275381416082,-0.437296718359,-0.366056233644,0.159886404872,-0.673606872559,0.965058386326,0.807507693768,-0.566196143627,0.912991881371,-0.32098081708,-0.509695231915,0.479038715363,0.112640053034,-0.242344021797,1.08346426487,0.447911471128,-0.205686360598,0.339515447617,0.732808589935,-0.36311724782,0.118356227875,0.843419134617,-0.250164061785,0.44731721282,0.611667871475,0.0615613944829,-0.185733556747,0.22883784771,0.533821642399,1.03892052174,0.519568681717,0.321735858917,0.920794010162,0.0716552883387,-0.116596452892,-0.214401245117,0.396444052458,0.96199119091,0.472809791565,0.320157498121,-0.429021209478,-0.0280370339751,-0.547849595547,0.999521017075,-0.426920235157,-0.0457431674004,-0.119126647711,0.827660799026,1.16079628468,-0.356446266174,-0.388866096735,0.0850011184812,-0.35252943635,-0.151835411787,0.616946995258,-0.383805841208,0.00976535212249,0.605030238628,-0.827609360218,-0.309282153845,0.939841687679,-0.640169620514,0.368302673101,-0.532590091228,0.723425447941,-0.834366321564
0.141645669937,-0.224553987384,-0.63287872076,-0.0257332324982,-0.0928254052997,-1.00229310989,-1.06034314632,-0.0158664211631,-0.512321710587,-0.748818337917,0.565246403217,-0.514359772205,-0.319015562534,-0.409732192755,-0.644977807999,0.0141537068412,-0.197742372751,-0.6266092062,-0.241984888911,-1.12611269951,-1.07828164101,-1.15700852871,0.765395522118,-0.548519253731,0.379079759121,0.191159904003,-1.04481422901,0.277734905481,0.737341463566,0.692068040371,0.110457099974,-1.02839636803,-0.0421764031053,-0.64080452919,-0.41134428978,-1.11920630932,-0.807673811913,-0.564892470837,0.381617605686,-0.966418862343,0.35393345356,-0.963795542717,0.751425623894,-0.444035112858,0.751227378845,-1.00981855392,-0.65382373333,-0.478547841311,-0.101674467325,0.299189805984,-0.759771406651,-0.920502603054,-0.967843294144,-1.05049586296,-0.771864295006,-0.0988712832332,-0.163048639894,-0.852214336395,-0.962415456772,0.0109802428633,-0.283404409885,0.447563797235,0.487635195255,-0.938028812408,0.677088201046,-0.2080232054,-0.835307598114,0.422228068113,-0.436947375536,0.29001685977,-0.0592403821647,0.44900611043,0.449659258127,-0.326410889626,0.770989060402,-0.687002658844,-0.354402661324,0.348186135292,0.205405890942,-0.769429564476,-0.441026687622,-0.261536121368,0.138381958008,-1.28406906128,-0.579002797604,0.274891287088,-0.270602583885,-0.861844420433,-0.905144512653,0.0158264432102,-0.276148021221,0.392857283354,-0.482431769371,0.140587091446,-0.385393351316,0.124356493354,0.0448080264032,0.423096507788,-0.839545249939,-0.473313570023,0.515727996826,-0.122848138213,-1.00539433956,0.375752359629,-1.29271483421,0.292399257421,0.479339748621,-0.509104967117,0.6374579072,0.449133634567,-0.917633056641,0.0885865315795,0.092680580914,-0.29314827919,0.426185190678,-0.373115777969,-1.09627282619,-0.619395077229,-0.660367131233,-0.840370893478,-1.07774066925,-0.964448332787,0.38427016139,-0.744653403759,0.738742113113,-1.26019430161,-1.18392431736,0.0404329299927,-0.637085914612,-0.194490090013,-0.288357168436,-0.0143485302106,-0.27710801363,-0.426992207766,-0.336707413197,0.622012197971,0.681992530823,0.504135429859,0.796836614609,0.495853334665,-1.14205873013,-0.21804843843,-0.276465326548,0.66205561161,-1.14598882198,-0.966291606426,-0.33806091547,0.106266714633,-0.566761434078,-0.964509427547,-0.308562964201,-0.728871166706,0.0647962763906,0.729968190193,-0.828021466732
-0.935556411743,0.559189498425,0.372141867876,0.971586942673,-0.239436790347,0.587115585804,0.36627304554,-0.631416738033,-0.798175275326,0.490902900696,-0.0990928784013,0.635533034801,0.335929006338,-1.26164662838,0.750151097775,-0.275411903858,-0.0496432520449,0.28594815731,-0.802102923393,-0.478653073311,0.382257044315,0.30379602313,-0.891486227512,0.0133619019762,-0.444555461407,-0.587900400162,0.545029044151,-0.047201834619,-0.0522346869111,-0.764662086964,-0.816447913647,-0.0454148538411,0.35121718049,0.419845253229,-1.1570649147,-0.629707932472,-0.0277598462999,0.311061233282,0.0551150590181,-0.026787372306,-0.301054060459,-0.210425913334,0.336651653051,0.351792275906,-0.323757231236,0.358327865601,0.862615287304,-0.0885002166033,-0.855371832848,0.00256041553803,-0.437493056059,0.0669148266315,0.558381795883,-0.812018334866,-0.273467510939,0.484459459782,0.691349506378,0.786861717701,0.712080061436,-0.225156724453,0.330792278051,-0.152009055018,0.311062753201,0.109014034271,0.201605618,0.0285182893276,-0.867259979248,-0.851524114609,-0.926919281483,-1.10081779957,-0.692431211472,-0.586488306522,-0.404699712992,-0.15595240891,0.707205832005,-1.06401228905,-0.928422987461,-0.111742995679,0.887418866158,0.38846540451,0.164102315903,-0.876246929169,0.264433801174,0.521045565605,-1.03647744656,0.302252918482,-0.00576324434951,0.0254121050239,0.557902693748,-0.304040908813,0.66363042593,-0.0347869060934,-0.18127822876,-0.91578912735,0.425302177668,-0.519541501999,-0.152899503708,-0.756627202034,-0.378999650478,-0.206628262997,0.157799482346,0.88941013813,0.338877826929,0.49178725481,-0.344857692719,-0.714381456375,0.656800627708,-0.904939651489,-0.239176526666,0.326279878616,0.600920796394,-0.674595892429,0.463001877069,0.0709617137909,0.0737926512957,-0.877701759338,-0.904664874077,-0.770170748234,-1.0328335762,-0.46447968483,-0.92956674099,0.89100921154,0.268402934074,-1.18395924568,0.427835226059,0.266678780317,-1.11106204987,-0.713088750839,-0.23673298955,-1.08435797691,-0.246835708618,-0.721180379391,0.876635909081,-0.443387627602,-0.466670274734,-0.811459302902,-0.785496890545,-1.25184524059,0.757277965546,0.757899940014,-0.495695620775,-0.228186964989,0.473144978285,0.874654352665,-0.585190653801,-0.260460406542,-0.100127518177,-0.0290409140289,0.332578480244,-0.985629022121,-1.05435657501,-0.0673793628812,-0.585609078407,0.413860619068,-0.417744189501
0.0841567516327,-0.82060110569,0.311828821898,0.270802736282,-0.0732210949063,-0.459772974253,-0.584155142307,-0.233912214637,-0.133882135153,0.446759939194,0.246385887265,-0.26406493783,-0.993363559246,0.623153865337,0.345117300749,0.87474834919,-0.237913757563,-0.287898600101,0.760475337505,-0.112316332757,0.149414047599,0.348519653082,0.618215382099,-0.964957296848,-0.708356022835,-1.01676011086,0.714094102383,0.109724476933,-0.521796107292,-0.268983155489,-0.618508040905,-0.355373948812,-0.16111882031,0.392804175615,-0.427154511213,-0.685927569866,0.202423378825,-0.907740592957,0.463895946741,-0.945244312286,0.304775953293,0.344818800688,0.557715117931,-0.571552038193,0.596454620361,0.654342830181,0.339944779873,-0.557322084904,0.472065925598,0.471390128136,0.383284777403,0.146656602621,0.249857187271,-0.71801429987,0.383188456297,0.538018882275,-0.62731641531,-0.30273476243,-0.622500360012,0.00690064812079,-0.909747421741,-1.12623071671,0.610847651958,0.983135223389,-0.847880542278,0.148671507835,-0.928322315216,-0.39283645153,-0.489440411329,-0.89876896143,0.847468018532,-0.266495049,-0.741617619991,-0.362445652485,0.0204219445586,-0.109144859016,-0.638543426991,-0.382298141718,-0.2058121562,0.316890239716,-0.234267711639,-0.509576797485,-0.0793104618788,-0.853754341602,0.456009447575,-0.195622935891,0.58085590601,0.480717808008,0.270071238279,-0.751934826374,-0.651938021183,0.0684108287096,-0.661164402962,-0.425503730774,-0.161852926016,0.544965744019,0.811082422733,-1.06980955601,0.522329747677,0.485532015562,0.90532040596,0.0454577170312,-0.274849921465,-0.0018156588776,0.234907388687,0.576612174511,-0.885190784931,-0.779102146626,0.457118868828,0.664202690125,-0.195487007499,0.0919577404857,-0.465868383646,0.344613313675,-0.604621827602,0.191356420517,-0.253733992577,-1.15945327282,0.107113413513,-0.0594577789307,0.345621645451,-0.859679877758,0.449755221605,-0.360983073711,-0.389287948608,-1.20214033127,-0.62617212534,0.542994022369,-0.873048424721,0.279182434082,-0.167564675212,-1.00288784504,-0.260741949081,-1.34459686279,-0.54588919878,-0.239301145077,-0.502367675304,-0.774405241013,-0.84539437294,-0.953251242638,-0.872877955437,0.392114341259,0.971093535423,0.623253583908,0.376481056213,-1.17081737518,0.289811640978,-0.621576428413,-0.223077982664,-0.336797237396,0.446590512991,-0.889631807804,-0.499822437763,0.877466619015,-0.460634976625
0.593098640442,-0.271313518286,-0.982644557953,0.540355205536,-0.500955402851,-1.26421749592,-0.996504247189,-0.550383627415,0.0619730204344,-0.420791864395,-0.833566308022,-0.121543437243,-1.20614922047,-0.306276619434,-1.06817245483,-0.417125940323,-0.582177042961,-1.04731833935,-0.960244119167,-0.995164632797,-1.08670032024,-0.15645571053,-0.229348182678,-0.328686207533,0.0370092242956,-0.167525246739,-1.06949388981,-0.134560123086,-0.987266659737,-0.225240841508,0.546531319618,-1.14419388771,-0.620028376579,-0.184803664684,-1.02697885036,-1.00466215611,-0.604879081249,0.0928947478533,0.697167992592,0.0588377453387,0.645900189877,0.277899891138,0.51490598917,0.407632499933,0.0309048388153,-0.121064774692,-1.00335884094,0.188555166125,-0.957448065281,0.597318708897,-0.435507208109,0.405851840973,0.67381644249,0.374675154686,0.15963819623,-0.13899102807,-0.153464198112,0.146723270416,-0.451190531254,0.345441818237,-0.197004944086,0.306073337793,0.531745791435,-0.161828994751,-0.66553658247,-0.693805992603,-0.81578540802,0.428210169077,-0.222764581442,-0.231578975916,-0.655238747597,0.524204015732,0.221902146935,-1.08497083187,0.0283454041928,0.58426207304,-0.811227560043,0.378954082727,-0.598634839058,-0.672586798668,-0.715643882751,0.814969778061,0.209160029888,-0.488056331873,-1.00792264938,0.328712522984,0.333107531071,0.350839555264,0.557729959488,0.229897499084,-0.547727882862,-1.17810690403,-0.535640895367,-0.995000839233,0.525420248508,0.663135707378,0.134070694447,-0.955386698246,-0.837193191051,0.244886755943,-0.22864317894,0.176355823874,0.108054585755,-0.641884624958,-0.257529616356,-1.10791993141,-0.196366235614,0.170909777284,0.243665590882,0.765751600266,-0.86104118824,-0.601029336452,-1.0619366169,-0.510376930237,-0.787877619267,0.704139947891,-0.750155329704,-0.137596592307,0.150580391288,0.630977392197,-0.742513716221,-0.47717025876,-1.15877842903,-0.526676058769,-0.16645026207,0.0149335879833,-0.694763302803,0.477121114731,-0.865613639355,0.489693462849,-0.843796014786,-0.788223981857,0.330038189888,0.479848653078,0.43905583024,-0.954631447792,-1.0558142662,-0.784768104553,0.371403455734,-0.809774518013,-1.00221705437,0.894004881382,0.229332685471,-0.940051436424,-1.19379687309,-0.707220375538,-0.191103279591,0.715419709682,0.967863082886,-0.429932624102,-0.164753124118,-0.936892390251,0.136039108038,0.425487667322,-0.988219499588
0.261692047119,0.723052084446,0.640768527985,-0.544440031052,-0.755227565765,-0.323488861322,-0.0748815685511,-0.537828862667,0.395512074232,-0.664854764938,0.690211057663,0.138202592731,0.376574128866,0.485374838114,0.335388273001,-0.612544238567,-0.817672491074,0.271923869848,0.691736161709,0.320705085993,0.726785778999,-0.716936767101,0.662569820881,0.0140982316807,-0.188302263618,-0.0604825690389,-0.955600976944,-0.882167220116,0.60100966692,0.339872777462,0.845955491066,0.482677340508,-0.917272090912,0.299282878637,0.265051931143,-0.360624283552,-0.656991064548,-0.0725585892797,-0.984468698502,-0.399121433496,-0.899295032024,0.195580333471,-0.68511223793,0.465941309929,-0.944325208664,-0.371655851603,0.017840353772,-0.649817049503,-0.256952255964,0.545165300369,-0.0631317794323,0.399989783764,0.00749135017395,-0.127758488059,-0.491933614016,0.32069888711,-0.0738903209567,0.471780866385,-0.00541227636859,-0.911630094051,-0.754733383656,0.479494601488,0.472087919712,-0.93080663681,-0.908145487309,-0.615765213966,0.75586104393,-0.34061819315,0.716073930264,0.681962966919,-0.351428836584,-0.739626705647,0.44527053833,0.193326190114,-0.739254772663,0.353780686855,-0.244587406516,-0.394750893116,-0.196990132332,-0.565271377563,-0.871356964111,0.587417602539,0.226880192757,-0.0860509648919,-0.795249283314,0.0218391548842,-0.643889665604,-0.231269493699,-0.659347772598,0.277403175831,0.400795996189,-0.734844624996,0.130204722285,0.887443780899,0.104719027877,-0.442350119352,-0.773809075356,-0.960914373398,-0.00337820849381,-0.529276072979,-0.957531452179,-0.8017141819,0.485293209553,0.673434734344,-1.08894848824,0.303928762674,-0.267852067947,-1.00305569172,-0.187182053924,-0.0904247760773,-0.0555791296065,-0.493991285563,-1.16087532043,0.344828128815,-0.495419561863,0.428105115891,0.593695759773,-0.853320837021,-1.05483806133,0.646797180176,-0.259471386671,0.0731616020203,0.190514534712,0.499608129263,-0.172068834305,-0.568240046501,-1.16441988945,0.444977045059,-0.417706698179,-0.14319229126,-0.41967317462,-0.319138735533,-0.585379064083,0.459977537394,0.40051817894,0.877178490162,0.5777592659,-0.0659673139453,0.459809541702,-0.877521514893,-0.603450298309,0.816807806492,0.4669893682,0.820031344891,-1.06892561913,0.427977412939,-0.528410315514,-0.132298618555,-0.541687726974,0.480664551258,0.34464892745,0.137282907963,0.109409026802,-0.438413053751,0.445542037487
-0.201918125153,0.363275110722,-0.438490271568,0.382166147232,0.348077863455,-1.19512403011,-0.0861870273948,0.534900248051,-0.40389496088,-0.302959322929,0.727207183838,-0.855042278767,0.0778235644102,-0.146097645164,-0.991596460342,0.25804027915,0.897904992104,0.190107375383,0.519188642502,-1.12461483479,-0.0821562483907,-1.05007839203,-0.449817597866,-0.551689982414,-0.18302731216,-0.790058851242,-0.327031075954,0.491094142199,0.726944863796,0.0936135500669,-0.329936981201,-0.413702636957,-1.0967104435,-0.951561391354,-0.513298690319,0.91360771656,-0.34786850214,-0.579450666904,-1.03164565563,-0.413770288229,0.387019783258,-1.14017343521,0.747983396053,0.413207411766,-0.259857684374,0.724832892418,-0.518310010433,-0.506895780563,-0.345819681883,-0.109728097916,-1.0136590004,-0.122108533978,-0.433650493622,-0.508067965508,-0.855618238449,-0.804595947266,0.45281675458,0.575123369694,0.241092607379,0.220059841871,-0.81229197979,-1.02053236961,-0.00082490593195,-0.966357946396,-0.214008629322,0.711635291576,0.0484066009521,-0.497862160206,-0.391005069017,-0.833579719067,-0.398527234793,0.013982639648,-0.830796778202,-0.167723193765,0.742835462093,-0.62172460556,-0.763685882092,-0.513697087765,-0.79224562645,-0.992493093014,-0.670508861542,0.498200416565,-0.874885082245,-1.05571985245,0.250117242336,-0.130598291755,-0.68534964323,0.710902571678,0.525487422943,-0.519822835922,-0.678953945637,0.430146306753,-0.855217337608,-0.0240957736969,0.262498438358,-0.198372006416,-0.674959182739,0.772773742676,-1.16161048412,-0.769997835159,-0.520209550858,0.828747928143,-0.0717377662659,-0.545192241669,0.692084014416,-1.15276181698,-0.178514108062,-0.122077025473,-0.877558767796,-0.142489671707,0.840406537056,-0.987376093864,0.131014302373,-0.839461088181,0.28509286046,0.189544200897,-0.133617937565,-0.256231635809,-0.166179329157,-0.328111410141,-1.23140001297,0.536936044693,-0.690541744232,0.204890117049,0.575164079666,0.402384966612,-0.744737923145,0.929527521133,-0.157026797533,0.229474574327,-0.160911381245,-1.09038043022,-1.00799620152,-0.547907054424,-0.175322055817,0.264800518751,0.358205109835,0.149773180485,-0.12498831749,-0.751190602779,-0.633434951305,-0.500124394894,-0.668328166008,0.48471441865,-1.1385743618,-0.0145333949476,0.475152313709,-0.780394136906,-0.828222453594,0.573979318142,-0.916653335094,0.740008234978,0.270700156689,0.137683913112,-0.521885335445
0.403067350388,-0.50328207016,-0.716096878052,-0.96769618988,-0.32912710309,-0.798361718655,-0.540860116482,0.701261639595,0.48261153698,0.400738805532,0.554995715618,-0.0834019109607,-1.10057759285,-0.726807236671,-0.844631910324,-0.797886133194,0.379121810198,-1.00927233696,-0.491805434227,0.60164809227,0.594131410122,0.211602911353,-0.996681749821,0.48969078064,0.247463420033,-0.992658615112,0.00939706433564,-0.769181013107,-0.708427846432,-0.668202579021,-0.0478015914559,-0.855055093765,0.383757829666,0.666640996933,-0.0983433797956,-1.05813717842,-0.478239476681,-1.02181148529,-1.26831924915,0.122379854321,0.233240514994,-0.849810600281,-0.143919721246,-0.472748637199,-0.0794759318233,0.510986506939,-0.252823174,-0.103364184499,0.660178780556,0.0554083958268,-0.835619568825,-0.263063251972,0.027529001236,-0.87683236599,-0.89149338007,0.545467793941,-0.689235270023,0.963675916195,-0.921401917934,0.0733921676874,-0.865058898926,0.57716691494,-0.0790316388011,0.321160078049,-0.262047350407,0.0628467127681,0.212817907333,-0.940998613834,-0.00506121432409,-0.0034872002434,-0.003242459381,0.215766608715,-0.374551981688,-0.168292075396,0.765057981014,-0.2583796978,-0.665720701218,-0.325807005167,-0.948844909668,0.0686231851578,0.143826961517,0.020961523056,-0.532529056072,-0.324742466211,0.406810998917,0.348203152418,0.318735063076,0.647190392017,0.100422896445,-0.0304445084184,-0.67311578989,-0.939936876297,0.253655195236,-0.14431476593,0.0706805288792,0.597321152687,-0.817230939865,-1.00440454483,-0.390035837889,-1.23620331287,0.463928222656,-0.887131392956,-0.900710046291,-1.23780691624,-1.20681238174,-1.0826420784,-0.0644039660692,-0.137023866177,-0.0339106060565,-0.781738519669,-1.01670312881,-0.546842634678,-0.497602105141,0.0729956626892,-0.0313431471586,0.34193110466,0.487238764763,0.588072061539,0.330663323402,0.345364809036,0.587360858917,-0.497587323189,-0.932060301304,-0.199982061982,0.823772192001,0.230006054044,0.633431792259,-0.221584320068,0.136298686266,0.409732967615,-0.162137359381,-0.688741147518,-0.554871022701,-0.0583318769932,-0.700299859047,-0.0140009475872,-0.419051408768,-0.72450786829,-0.458747625351,-0.987542808056,0.00102250627242,0.266691207886,0.372626960278,-0.925900161266,0.653607547283,-0.163783848286,0.73200905323,0.818448424339,-0.29532417655,-0.89951223135,0.192620530725,-0.440994292498,-1.17941641808,-0.496686726809,-0.701686322689
